drug_normalized,diseaseId,diseaseName,mechanism_score,safety_penalty,trial_penalty,phenotype_boost,final_score
atenolol,EFO_0003956,seasonal allergic rhinitis,1.0701641953029886,1.0,0.0,0,0.7491
atenolol,EFO_0009492,cardiac arrest,1.055418766332203,1.0,0.0,0,0.7388
atenolol,EFO_1000635,hemangioma,1.043471756362372,1.0,0.0,0,0.7304
atenolol,EFO_0004329,alcohol drinking,1.0293192925434016,1.0,0.0,0,0.7205
atenolol,EFO_0005252,orthostatic hypotension,1.0087670788778094,1.0,0.0,0,0.7061
atenolol,EFO_0001073,obesity,0.9907953948481982,1.0,0.0,0,0.6936
atenolol,MONDO_0019200,retinitis pigmentosa,0.9819599048130446,1.0,0.0,0,0.6874
atenolol,EFO_0000341,chronic obstructive pulmonary disease,0.9658439828351147,1.0,0.0,0,0.6761
atenolol,HP_0032263,Increased blood pressure,0.9559863250133662,1.0,0.0,0,0.6692
atenolol,MONDO_0005180,Parkinson disease,0.9448988807951266,1.0,0.0,0,0.6614
atenolol,EFO_0003777,heart disease,0.9427297695789414,1.0,0.0,0,0.6599
atenolol,EFO_1002048,kidney failure,0.9284573002531024,1.0,0.0,0,0.6499
atenolol,MONDO_0018852,achromatopsia,0.9026471886104168,1.0,0.0,0,0.6319
atenolol,EFO_0001361,pulmonary arterial hypertension,0.8753235005864658,1.0,0.0,0,0.6127
atenolol,Orphanet_1872,Cone rod dystrophy,0.841444054325368,1.0,0.0,0,0.589
atenolol,EFO_1001375,Myocardial Ischemia,0.8412509128802588,1.0,0.0,0,0.5889
atenolol,EFO_0003884,chronic kidney disease,0.837739806539916,1.0,0.0,0,0.5864
atenolol,GO_0009410,response to xenobiotic stimulus,0.8357878754955463,1.0,0.0,0,0.5851
atenolol,MONDO_0013822,acrodysostosis 2 with or without hormone resistance,0.8090891705934107,1.0,0.0,0,0.5664
atorvastatin + aspirin + losartan + amlodipine,EFO_0000319,cardiovascular disease,14.934332778473308,0.0,0.0,0,14.9343
atorvastatin + aspirin + losartan + amlodipine,EFO_0000537,hypertension,14.371304444553788,0.0,0.0,0,14.3713
atorvastatin + aspirin + losartan + amlodipine,MONDO_0014917,"developmental and epileptic encephalopathy, 42",14.190796429750936,0.0,0.0,0,14.1908
atorvastatin + aspirin + losartan + amlodipine,Orphanet_97,Familial paroxysmal ataxia,13.927430514561255,0.0,0.0,0,13.9274
atorvastatin + aspirin + losartan + amlodipine,MONDO_0010979,Timothy syndrome,13.920745479517748,0.0,0.0,0,13.9207
atorvastatin + aspirin + losartan + amlodipine,HP_0001250,Seizure,13.86307241947452,0.0,0.0,0,13.8631
atorvastatin + aspirin + losartan + amlodipine,EFO_0005138,acquired long QT syndrome,13.555769053233355,0.0,0.0,0,13.5558
atorvastatin + aspirin + losartan + amlodipine,EFO_0000275,atrial fibrillation,13.445125892503931,0.0,0.0,0,13.4451
atorvastatin + aspirin + losartan + amlodipine,MONDO_0100062,genetic developmental and epileptic encephalopathy,13.412716203822583,0.0,0.0,0,13.4127
atorvastatin + aspirin + losartan + amlodipine,MONDO_0007163,episodic ataxia type 2,13.172674059977158,0.0,0.0,0,13.1727
atorvastatin + aspirin + losartan + amlodipine,EFO_0000400,diabetes mellitus,13.116925671397489,0.0,0.0,0,13.1169
atorvastatin + aspirin + losartan + amlodipine,MONDO_0020756,"migraine, familial hemiplegic, 1",13.099016060132945,0.0,0.0,0,13.099
atorvastatin + aspirin + losartan + amlodipine,EFO_0000474,epilepsy,13.07683057014714,0.0,0.0,0,13.0768
atorvastatin + aspirin + losartan + amlodipine,MONDO_0013960,sinoatrial node dysfunction and deafness,12.90406885393879,0.0,0.0,0,12.9041
atorvastatin + aspirin + losartan + amlodipine,MONDO_0010241,congenital stationary night blindness 2A,12.823162524001887,0.0,0.0,0,12.8232
atorvastatin + aspirin + losartan + amlodipine,MONDO_0042979,"hypokalemic periodic paralysis, type 1",12.583831009338398,0.0,0.0,0,12.5838
atorvastatin + aspirin + losartan + amlodipine,MONDO_0008457,spinocerebellar ataxia type 6,12.493213730799672,0.0,0.0,0,12.4932
atorvastatin + aspirin + losartan + amlodipine,EFO_0009059,Spinocerebellar ataxia type 42,12.37540150094074,0.0,0.0,0,12.3754
atorvastatin + aspirin + losartan + amlodipine,MONDO_0013464,episodic ataxia type 5,12.328237228973803,0.0,0.0,0,12.3282
atorvastatin + aspirin + losartan + amlodipine,EFO_0003144,heart failure,12.295324427241152,0.0,0.0,0,12.2953
atorvastatin + aspirin + losartan + amlodipine,MONDO_0012742,Brugada syndrome 3,12.135806199592674,0.0,0.0,0,12.1358
atorvastatin + aspirin + losartan + amlodipine,MONDO_0859514,congenital myopathy 18,12.127841546608158,0.0,0.0,0,12.1278
atorvastatin + aspirin + losartan + amlodipine,MONDO_0014200,aldosterone-producing adenoma with seizures and neurological abnormalities,12.049779722981365,0.0,0.0,0,12.0498
atorvastatin + aspirin + losartan + amlodipine,EFO_0001645,coronary artery disease,11.826604746914931,0.0,0.0,0,11.8266
atorvastatin + aspirin + losartan + amlodipine,MONDO_0010371,Aland island eye disease,11.797338000505183,0.0,0.0,0,11.7973
atorvastatin + aspirin + losartan + amlodipine,Orphanet_1872,Cone rod dystrophy,11.755745275384909,0.0,0.0,0,11.7557
atorvastatin + aspirin + losartan + amlodipine,MONDO_0859286,"neurodevelopmental disorder with hypotonia, language delay, and skeletal defects with or without seizures",11.734855711915673,0.0,0.0,0,11.7349
atorvastatin + aspirin + losartan + amlodipine,MONDO_0060551,"cerebellar atrophy, developmental delay, and seizures",11.693733980834493,0.0,0.0,0,11.6937
atorvastatin + aspirin + losartan + amlodipine,MONDO_0060758,"spinocerebellar ataxia 42, early-onset, severe, with neurodevelopmental deficits",11.64892685839759,0.0,0.0,0,11.6489
atorvastatin + aspirin + losartan + amlodipine,MONDO_0016293,congenital stationary night blindness,11.424378965049891,0.0,0.0,0,11.4244
atorvastatin + aspirin + losartan + amlodipine,EFO_0010276,neurodevelopmental disorder with seizures and non-epileptic hyperkinetic movements,11.378964327659697,0.0,0.0,0,11.379
atorvastatin + aspirin + losartan + amlodipine,EFO_0004269,cardiac arrhythmia,11.335523459971732,0.0,0.0,0,11.3355
atorvastatin + aspirin + losartan + amlodipine,EFO_0005762,neuropathic pain,11.255637915557635,0.0,0.0,0,11.2556
atorvastatin + aspirin + losartan + amlodipine,MONDO_0001134,essential hypertension,11.22280175172502,0.0,0.0,0,11.2228
atorvastatin + aspirin + losartan + amlodipine,EFO_0000612,myocardial infarction,11.21339010997352,0.0,0.0,0,11.2134
atorvastatin + aspirin + losartan + amlodipine,EFO_0000508,genetic disorder,11.07841788761312,0.0,0.0,0,11.0784
atorvastatin + aspirin + losartan + amlodipine,MONDO_0004985,bipolar disorder,11.050941890199896,0.0,0.0,0,11.0509
atorvastatin + aspirin + losartan + amlodipine,EFO_0003913,angina pectoris,11.035838141938328,0.0,0.0,0,11.0358
atorvastatin + aspirin + losartan + amlodipine,EFO_1001892,generalized anxiety disorder,11.006491920116632,0.0,0.0,0,11.0065
atorvastatin + aspirin + losartan + amlodipine,EFO_0005687,fibromyalgia,10.838448455107995,0.0,0.0,0,10.8384
atorvastatin + aspirin + losartan + amlodipine,EFO_1000013,Prinzmetal's angina,10.823434819000353,0.0,0.0,0,10.8234
atorvastatin + aspirin + losartan + amlodipine,Orphanet_178333,Åland Islands eye disease,10.771252736128451,0.0,0.0,0,10.7713
atorvastatin + aspirin + losartan + amlodipine,HP_0001657,Prolonged QT interval,10.727605320409324,0.0,0.0,0,10.7276
atorvastatin + aspirin + losartan + amlodipine,EFO_0000712,stroke,10.706584331945637,0.0,0.0,0,10.7066
atorvastatin + aspirin + losartan + amlodipine,MONDO_0005090,schizophrenia,10.698061610902196,0.0,0.0,0,10.6981
atorvastatin + aspirin + losartan + amlodipine,MONDO_0010335,X-linked cone-rod dystrophy 3,10.663210574308222,0.0,0.0,0,10.6632
atorvastatin + aspirin + losartan + amlodipine,MONDO_0015263,Brugada syndrome,10.41117504125509,0.0,0.0,0,10.4112
atorvastatin + aspirin + losartan + amlodipine,MONDO_0012507,retinal cone dystrophy 4,10.24831938331889,0.0,0.0,0,10.2483
atorvastatin + aspirin + losartan + amlodipine,HP_0002069,Bilateral tonic-clonic seizure,10.207122087288214,0.0,0.0,0,10.2071
atorvastatin + aspirin + losartan + amlodipine,MONDO_0015993,cone-rod dystrophy,10.181552735887712,0.0,0.0,0,10.1816
bms-823778,Orphanet_168588,Hyperandrogenism due to cortisone reductase deficiency,1.1317646901471916,0.0,0.0,0,1.1318
bms-823778,EFO_0003948,gastroesophageal reflux disease,1.0109868380533782,0.0,0.0,0,1.011
bms-823778,HP_0004398,Peptic ulcer,1.0109868380533782,0.0,0.0,0,1.011
bms-823778,HP_0030839,Knee pain,0.6306784414620139,0.0,0.0,0,0.6307
bms-823778,MONDO_0005148,type 2 diabetes mellitus,0.263874102158652,0.0,0.0,0,0.2639
bms-823778,MONDO_0017919,exstrophy-epispadias complex,0.237685068864794,0.0,0.0,0,0.2377
bms-823778,EFO_0000537,hypertension,0.2036828992910804,0.0,0.0,0,0.2037
bms-823778,EFO_0000616,neoplasm,0.1976207380265295,0.0,0.0,0,0.1976
bms-823778,EFO_0000319,cardiovascular disease,0.1873221405556315,0.0,0.0,0,0.1873
bms-823778,Orphanet_309005,Disorder of lipid metabolism,0.1868056088109242,0.0,0.0,0,0.1868
bms-823778,EFO_0000756,melanoma,0.1858515673539529,0.0,0.0,0,0.1859
bms-823778,EFO_0000195,metabolic syndrome,0.1815993585536852,0.0,0.0,0,0.1816
bms-823778,HP_0001513,Obesity,0.1738834519039859,0.0,0.0,0,0.1739
bms-823778,MONDO_0007763,nonpapillary renal cell carcinoma,0.1547841481444171,0.0,0.0,0,0.1548
bms-823778,MONDO_0004975,Alzheimer disease,0.1534628088947827,0.0,0.0,0,0.1535
bms-823778,EFO_0003095,non-alcoholic fatty liver disease,0.1514829666324061,0.0,0.0,0,0.1515
bms-823778,MONDO_0011719,gastrointestinal stromal tumor,0.1503688178721023,0.0,0.0,0,0.1504
bms-823778,EFO_1001069,ocular hypertension,0.1496673168008001,0.0,0.0,0,0.1497
bms-823778,EFO_1001110,pituitary-dependent Cushing's disease,0.1485531680404963,0.0,0.0,0,0.1486
bms-823778,EFO_1001132,pseudotumor cerebri,0.1485531680404963,0.0,0.0,0,0.1486
bms-823778,MONDO_0013616,"pigmented nodular adrenocortical disease, primary, 3",0.1430158487017868,0.0,0.0,0,0.143
bms-823778,EFO_0000729,ulcerative colitis,0.1281496140417894,0.0,0.0,0,0.1281
bms-823778,MONDO_0013310,congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency,0.1249109313468514,0.0,0.0,0,0.1249
bms-823778,MONDO_0018479,congenital adrenal hyperplasia,0.1131938002176571,0.0,0.0,0,0.1132
bms-823778,HP_0000855,Insulin resistance,0.1090347159755504,0.0,0.0,0,0.109
bms-823778,MONDO_0008725,congenital lipoid adrenal hyperplasia due to STAR deficency,0.1067874448459106,0.0,0.0,0,0.1068
bms-823778,MONDO_0958023,"lipodystrophy, congenital generalized, type 5",0.1022029290211055,0.0,0.0,0,0.1022
bms-823778,MONDO_0007080,glucocorticoid-remediable aldosteronism,0.0950628860583145,0.0,0.0,0,0.0951
bms-823778,EFO_0000384,Crohn's disease,0.0929413428395162,0.0,0.0,0,0.0929
bms-823778,MONDO_0008733,familial glucocorticoid deficiency,0.0909442494743917,0.0,0.0,0,0.0909
bms-823778,MONDO_0012923,congenital generalized lipodystrophy type 3,0.0899823677113296,0.0,0.0,0,0.09
bms-823778,Orphanet_228429,Generalized congenital lipodystrophy with myopathy,0.0899823677113296,0.0,0.0,0,0.09
bms-823778,Orphanet_411,Hyperlipoproteinemia type 1,0.0869036033036903,0.0,0.0,0,0.0869
bms-823778,MONDO_0012381,hyperinsulinism due to INSR deficiency,0.0810951744333069,0.0,0.0,0,0.0811
bms-823778,EFO_0000389,cutaneous melanoma,0.0799917545129171,0.0,0.0,0,0.08
bms-823778,HP_0040175,Platelet-activating factor acetylhydrolase deficiency,0.0798324725049626,0.0,0.0,0,0.0798
bms-823778,EFO_1001354,Kleine-Levin Syndrome,0.07963935338651,0.0,0.0,0,0.0796
bms-823778,EFO_0004246,mucocutaneous lymph node syndrome,0.078444325679162,0.0,0.0,0,0.0784
bms-823778,MONDO_0007762,hyperlipoproteinemia type V,0.0781835323397132,0.0,0.0,0,0.0782
bms-823778,Orphanet_70470,Hyperlipoproteinemia type 5,0.0781835323397132,0.0,0.0,0,0.0782
bms-823778,MONDO_0014098,CIDEC-related familial partial lipodystrophy,0.0770025346537912,0.0,0.0,0,0.077
bms-823778,MONDO_0007254,breast cancer,0.0765217564437655,0.0,0.0,0,0.0765
bms-823778,EFO_0001073,obesity,0.0749663632775876,0.0,0.0,0,0.075
bms-823778,EFO_0003875,peripheral vascular disease,0.074276584020248,0.0,0.0,0,0.0743
bms-823778,MONDO_0012396,exercise-induced hyperinsulinism,0.073934911733755,0.0,0.0,0,0.0739
bms-823778,MONDO_0859149,hypertriglyceridemia 2,0.0732218565271606,0.0,0.0,0,0.0732
bms-823778,MONDO_0009734,"hyperinsulinemic hypoglycemia, familial, 1",0.0723453928357216,0.0,0.0,0,0.0723
bms-823778,EFO_1001979,Adrenocorticotropic hormone deficiency,0.0711718228082017,0.0,0.0,0,0.0712
bms-823778,MONDO_0011236,hyperinsulinism due to glucokinase deficiency,0.0710678355905733,0.0,0.0,0,0.0711
bms-823778,EFO_0000478,esophageal adenocarcinoma,0.0698794102462494,0.0,0.0,0,0.0699
bupivacaine liposome,MONDO_0011001,Brugada syndrome 1,1.8023214358886164,0.0,0.0,0,1.8023
bupivacaine liposome,EFO_0004269,cardiac arrhythmia,1.7999604534810545,0.0,0.0,0,1.8
bupivacaine liposome,EFO_0000275,atrial fibrillation,1.7995128897970418,0.0,0.0,0,1.7995
bupivacaine liposome,MONDO_0011377,long QT syndrome 3,1.697753131485748,0.0,0.0,0,1.6978
bupivacaine liposome,MONDO_0015263,Brugada syndrome,1.6972466443688696,0.0,0.0,0,1.6972
bupivacaine liposome,MONDO_0008195,paramyotonia congenita of Von Eulenburg,1.689541404919834,0.0,0.0,0,1.6895
bupivacaine liposome,MONDO_0008224,hyperkalemic periodic paralysis,1.672880494810728,0.0,0.0,0,1.6729
bupivacaine liposome,Orphanet_871,Familial progressive cardiac conduction defect,1.655498357539786,0.0,0.0,0,1.6555
bupivacaine liposome,MONDO_0007240,"progressive familial heart block, type 1A",1.654340201776926,0.0,0.0,0,1.6543
bupivacaine liposome,HP_0001250,Seizure,1.6228735991273575,0.0,0.0,0,1.6229
bupivacaine liposome,MONDO_0018959,potassium-aggravated myotonia,1.61963259300252,0.0,0.0,0,1.6196
bupivacaine liposome,MONDO_0011003,dilated cardiomyopathy 1E,1.6165491805654075,0.0,0.0,0,1.6165
bupivacaine liposome,MONDO_0013530,"atrial fibrillation, familial, 10",1.603730627659406,0.0,0.0,0,1.6037
bupivacaine liposome,MONDO_0024562,sick sinus syndrome 1,1.6000195407542703,0.0,0.0,0,1.6
bupivacaine liposome,EFO_0005303,sudden infant death syndrome,1.5956883018796106,0.0,0.0,0,1.5957
bupivacaine liposome,MONDO_0008223,hypokalemic periodic paralysis,1.5872469762431378,0.0,0.0,0,1.5872
bupivacaine liposome,MONDO_0011376,"ventricular fibrillation, paroxysmal familial, type 1",1.56378649793265,0.0,0.0,0,1.5638
bupivacaine liposome,EFO_0004138,bundle branch block,1.558825027820817,0.0,0.0,0,1.5588
bupivacaine liposome,HP_0012531,Pain,1.5397149192143809,0.0,0.0,0,1.5397
bupivacaine liposome,Orphanet_101016,Romano-Ward syndrome,1.5237792701247734,0.0,0.0,0,1.5238
bupivacaine liposome,Orphanet_590,Congenital myasthenic syndromes,1.5212353445653788,0.0,0.0,0,1.5212
bupivacaine liposome,EFO_0000319,cardiovascular disease,1.484529074353656,0.0,0.0,0,1.4845
bupivacaine liposome,EFO_0000474,epilepsy,1.4814346564666525,0.0,0.0,0,1.4814
bupivacaine liposome,MONDO_0957265,"congenital myopathy 22B, severe fetal",1.4763881113055324,0.0,0.0,0,1.4764
bupivacaine liposome,HP_0001657,Prolonged QT interval,1.4500107336829962,0.0,0.0,0,1.45
bupivacaine liposome,MONDO_0004985,bipolar disorder,1.4419133207489212,0.0,0.0,0,1.4419
bupivacaine liposome,MONDO_0005277,migraine disorder,1.4308315328628844,0.0,0.0,0,1.4308
bupivacaine liposome,MONDO_0019171,familial long QT syndrome,1.4099520013797475,0.0,0.0,0,1.41
bupivacaine liposome,EFO_0000407,dilated cardiomyopathy,1.4063712108217985,0.0,0.0,0,1.4064
bupivacaine liposome,MONDO_0042979,"hypokalemic periodic paralysis, type 1",1.389574834455016,0.0,0.0,0,1.3896
bupivacaine liposome,MONDO_0013620,congenital myasthenic syndrome 16,1.38144927037614,0.0,0.0,0,1.3814
bupivacaine liposome,EFO_0004263,partial epilepsy,1.3648669703721972,0.0,0.0,0,1.3649
bupivacaine liposome,EFO_0003913,angina pectoris,1.3307974413117614,0.0,0.0,0,1.3308
bupivacaine liposome,HP_0007359,Focal-onset seizure,1.3190421919001754,0.0,0.0,0,1.319
bupivacaine liposome,EFO_0009552,hemorrhoid,1.3123389702540798,0.0,0.0,0,1.3123
bupivacaine liposome,HP_0000989,Pruritus,1.308971067116417,0.0,0.0,0,1.309
bupivacaine liposome,EFO_0005762,neuropathic pain,1.3085707223223548,0.0,0.0,0,1.3086
bupivacaine liposome,MONDO_0005178,osteoarthritis,1.297894925123912,0.0,0.0,0,1.2979
bupivacaine liposome,HP_0004308,Ventricular arrhythmia,1.2918155830077251,0.0,0.0,0,1.2918
bupivacaine liposome,MONDO_0004976,amyotrophic lateral sclerosis,1.2881801193834774,0.0,0.0,0,1.2882
bupivacaine liposome,EFO_0003911,atrial flutter,1.2880344505723291,0.0,0.0,0,1.288
bupivacaine liposome,MONDO_0957247,"congenital myopathy 22A, classic",1.2878274961170093,0.0,0.0,0,1.2878
bupivacaine liposome,Orphanet_98913,Postsynaptic congenital myasthenic syndromes,1.2853389932936234,0.0,0.0,0,1.2853
bupivacaine liposome,Orphanet_228140,"Idiopathic ventricular fibrillation, not Brugada type",1.27919985744686,0.0,0.0,0,1.2792
bupivacaine liposome,EFO_0000537,hypertension,1.2729484996565597,0.0,0.0,0,1.2729
bupivacaine liposome,MONDO_0016532,Lennox-Gastaut syndrome,1.2651172762351308,0.0,0.0,0,1.2651
bupivacaine liposome,EFO_0000508,genetic disorder,1.2594829345938088,0.0,0.0,0,1.2595
bupivacaine liposome,MONDO_0002050,depressive disorder,1.2589379038221786,0.0,0.0,0,1.2589
bupivacaine liposome,EFO_1001219,trigeminal neuralgia,1.2516373885340482,0.0,0.0,0,1.2516
bupivacaine liposome,EFO_0009963,bipolar I disorder,1.2516182499715267,0.0,0.0,0,1.2516
canakinumab (acz885),EFO_0004274,gout,8.045187443478783,0.0,0.0,0,8.0452
canakinumab (acz885),MONDO_0016168,cryopyrin-associated periodic syndrome,7.7603892416716675,0.0,0.0,0,7.7604
canakinumab (acz885),EFO_0002609,juvenile idiopathic arthritis,7.528527341576587,0.0,0.0,0,7.5285
canakinumab (acz885),MONDO_0008633,Muckle-Wells syndrome,7.122296850763094,0.0,0.0,0,7.1223
canakinumab (acz885),EFO_0000540,immune system disease,6.6706650185870995,0.0,0.0,0,6.6707
canakinumab (acz885),EFO_1001982,Antisynthetase syndrome,6.519680536841211,0.0,0.0,0,6.5197
canakinumab (acz885),EFO_0007427,pericarditis,6.423383774962796,0.0,0.0,0,6.4234
canakinumab (acz885),Orphanet_47045,Familial cold urticaria,6.234012009732794,0.0,0.0,0,6.234
canakinumab (acz885),MONDO_0018088,familial Mediterranean fever,5.976685032155372,0.0,0.0,0,5.9767
canakinumab (acz885),EFO_0005854,allergic rhinitis,5.830742491256941,0.0,0.0,0,5.8307
canakinumab (acz885),EFO_1001999,systemic juvenile idiopathic arthritis,5.795296018857455,0.0,0.0,0,5.7953
canakinumab (acz885),MONDO_0017708,mevalonate kinase deficiency,5.573937399738753,0.0,0.0,0,5.5739
canakinumab (acz885),HP_0000964,Eczematoid dermatitis,5.4635687443122665,0.0,0.0,0,5.4636
canakinumab (acz885),EFO_1001231,uveitis,5.427591647309556,0.0,0.0,0,5.4276
canakinumab (acz885),EFO_0003060,non-small cell lung carcinoma,5.283662442933737,0.0,0.0,0,5.2837
canakinumab (acz885),HP_0001945,Fever,5.205134689402737,0.0,0.0,0,5.2051
canakinumab (acz885),HP_0000999,Pyoderma,5.1560869814937,0.0,0.0,0,5.1561
canakinumab (acz885),EFO_0005772,neurodegenerative disease,5.044935217261816,0.0,0.0,0,5.0449
canakinumab (acz885),EFO_0000684,respiratory system disease,5.012388666010973,0.0,0.0,0,5.0124
canakinumab (acz885),MONDO_0100096,COVID-19,4.9031385052724845,0.0,0.0,0,4.9031
canakinumab (acz885),MONDO_0004979,asthma,4.712558191779437,0.0,0.0,0,4.7126
canakinumab (acz885),EFO_0003914,atherosclerosis,4.371510645910084,0.0,0.0,0,4.3715
canakinumab (acz885),EFO_0007135,adult-onset Still's disease,4.3181921293998435,0.0,0.0,0,4.3182
canakinumab (acz885),EFO_0003780,Behcet's syndrome,4.2636207724128825,0.0,0.0,0,4.2636
canakinumab (acz885),MONDO_0008903,lung cancer,4.115315964306312,0.0,0.0,0,4.1153
canakinumab (acz885),EFO_0002618,pancreatic carcinoma,4.115148389063007,0.0,0.0,0,4.1151
canakinumab (acz885),EFO_1000710,hidradenitis suppurativa,4.100272420012057,0.0,0.0,0,4.1003
canakinumab (acz885),EFO_1001478,systemic inflammatory response syndrome,3.91651859781241,0.0,0.0,0,3.9165
canakinumab (acz885),EFO_0003106,pneumonia,3.895829057139267,0.0,0.0,0,3.8958
canakinumab (acz885),EFO_1000044,pancreatic adenocarcinoma,3.829744409749518,0.0,0.0,0,3.8297
canakinumab (acz885),HP_0001943,Hypoglycemia,3.815793631494588,0.0,0.0,0,3.8158
canakinumab (acz885),MONDO_0011776,CINCA syndrome,3.794228621675953,0.0,0.0,0,3.7942
canakinumab (acz885),EFO_0000729,ulcerative colitis,3.7408504862305367,0.0,0.0,0,3.7409
canakinumab (acz885),MONDO_0005178,osteoarthritis,3.5996843364730293,0.0,0.0,0,3.5997
canakinumab (acz885),EFO_0000685,rheumatoid arthritis,3.5716410414753565,0.0,0.0,0,3.5716
canakinumab (acz885),EFO_0000537,hypertension,3.1832285011186654,0.0,0.0,0,3.1832
canakinumab (acz885),EFO_0007328,influenza,3.182608878332219,0.0,0.0,0,3.1826
canakinumab (acz885),EFO_0001645,coronary artery disease,3.128141355827293,0.0,0.0,0,3.1281
canakinumab (acz885),EFO_0001065,endometriosis,3.090369548788771,0.0,0.0,0,3.0904
canakinumab (acz885),MONDO_0005271,allergic disease,3.087130135893718,0.0,0.0,0,3.0871
canakinumab (acz885),MONDO_0005148,type 2 diabetes mellitus,3.001398063298683,0.0,0.0,0,3.0014
canakinumab (acz885),HP_0001977,Abnormal thrombosis,2.968007879733468,0.0,0.0,0,2.968
canakinumab (acz885),EFO_0000319,cardiovascular disease,2.959013970223371,0.0,0.0,0,2.959
canakinumab (acz885),MONDO_0004992,cancer,2.9504675762277324,0.0,0.0,0,2.9505
canakinumab (acz885),EFO_0000616,neoplasm,2.878141288375141,0.0,0.0,0,2.8781
canakinumab (acz885),EFO_0000275,atrial fibrillation,2.8599891210765014,0.0,0.0,0,2.86
canakinumab (acz885),HP_0100806,Sepsis,2.8403853918399156,0.0,0.0,0,2.8404
canakinumab (acz885),MONDO_0007254,breast cancer,2.8333991484308285,0.0,0.0,0,2.8334
canakinumab (acz885),EFO_0000341,chronic obstructive pulmonary disease,2.8145317993130226,0.0,0.0,0,2.8145
canakinumab (acz885),MONDO_0004975,Alzheimer disease,2.7552604226966304,0.0,0.0,0,2.7553
cangrelor,MONDO_0012354,platelet-type bleeding disorder 8,1.7194684294023383,1.0,0.0,0,1.2036
cangrelor,Orphanet_36355,P2Y12 defect,1.6023435254816034,1.0,0.0,0,1.1216
