ensembl_gene_id,reactome_stid,reactome_name
ENSG00000156973,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000132915,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000152270,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000095464,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000113231,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000112541,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000123360,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000105650,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000154678,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000073417,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000171408,R-HSA-9860927,"Turbulent (oscillatory, disturbed) flow shear stress activates signaling by PIEZO1 and integrins in endothelial cells"
ENSG00000138735,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000065989,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000172572,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000139053,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000185527,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000186642,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000205268,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000115252,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000160191,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000133256,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000113448,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000184588,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000156973,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000132915,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000152270,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000095464,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000113231,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000112541,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000123360,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000105650,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000154678,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000073417,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000171408,R-HSA-5624958,ARL13B-mediated ciliary trafficking of INPP5E
ENSG00000138735,R-HSA-9648002,RAS processing
ENSG00000065989,R-HSA-9648002,RAS processing
ENSG00000172572,R-HSA-9648002,RAS processing
ENSG00000139053,R-HSA-9648002,RAS processing
ENSG00000185527,R-HSA-9648002,RAS processing
ENSG00000186642,R-HSA-9648002,RAS processing
ENSG00000205268,R-HSA-9648002,RAS processing
ENSG00000115252,R-HSA-9648002,RAS processing
ENSG00000160191,R-HSA-9648002,RAS processing
ENSG00000133256,R-HSA-9648002,RAS processing
ENSG00000113448,R-HSA-9648002,RAS processing
ENSG00000184588,R-HSA-9648002,RAS processing
ENSG00000156973,R-HSA-9648002,RAS processing
ENSG00000132915,R-HSA-9648002,RAS processing
ENSG00000152270,R-HSA-9648002,RAS processing
ENSG00000095464,R-HSA-9648002,RAS processing
ENSG00000113231,R-HSA-9648002,RAS processing
ENSG00000112541,R-HSA-9648002,RAS processing
ENSG00000123360,R-HSA-9648002,RAS processing
ENSG00000105650,R-HSA-9648002,RAS processing
ENSG00000154678,R-HSA-9648002,RAS processing
ENSG00000073417,R-HSA-9648002,RAS processing
ENSG00000171408,R-HSA-9648002,RAS processing
ENSG00000138735,R-HSA-165160,PDE3B signalling
ENSG00000065989,R-HSA-165160,PDE3B signalling
ENSG00000172572,R-HSA-165160,PDE3B signalling
ENSG00000139053,R-HSA-165160,PDE3B signalling
ENSG00000185527,R-HSA-165160,PDE3B signalling
ENSG00000186642,R-HSA-165160,PDE3B signalling
ENSG00000205268,R-HSA-165160,PDE3B signalling
ENSG00000115252,R-HSA-165160,PDE3B signalling
ENSG00000160191,R-HSA-165160,PDE3B signalling
ENSG00000133256,R-HSA-165160,PDE3B signalling
ENSG00000113448,R-HSA-165160,PDE3B signalling
ENSG00000184588,R-HSA-165160,PDE3B signalling
ENSG00000156973,R-HSA-165160,PDE3B signalling
ENSG00000132915,R-HSA-165160,PDE3B signalling
ENSG00000152270,R-HSA-165160,PDE3B signalling
ENSG00000095464,R-HSA-165160,PDE3B signalling
ENSG00000113231,R-HSA-165160,PDE3B signalling
ENSG00000112541,R-HSA-165160,PDE3B signalling
ENSG00000123360,R-HSA-165160,PDE3B signalling
ENSG00000105650,R-HSA-165160,PDE3B signalling
ENSG00000154678,R-HSA-165160,PDE3B signalling
ENSG00000073417,R-HSA-165160,PDE3B signalling
ENSG00000171408,R-HSA-165160,PDE3B signalling
ENSG00000138823,R-HSA-8866423,VLDL assembly
ENSG00000185624,R-HSA-8866423,VLDL assembly
ENSG00000138823,R-HSA-8963888,Chylomicron assembly
ENSG00000185624,R-HSA-8963888,Chylomicron assembly
ENSG00000138823,R-HSA-8964041,LDL remodeling
ENSG00000185624,R-HSA-8964041,LDL remodeling
ENSG00000138823,R-HSA-1650814,Collagen biosynthesis and modifying enzymes
ENSG00000185624,R-HSA-1650814,Collagen biosynthesis and modifying enzymes
ENSG00000138823,R-HSA-264876,Insulin processing
ENSG00000185624,R-HSA-264876,Insulin processing
ENSG00000138823,R-HSA-3299685,Detoxification of Reactive Oxygen Species
ENSG00000185624,R-HSA-3299685,Detoxification of Reactive Oxygen Species
ENSG00000138823,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
ENSG00000185624,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
ENSG00000138823,R-HSA-5358346,Hedgehog ligand biogenesis
ENSG00000185624,R-HSA-5358346,Hedgehog ligand biogenesis
ENSG00000138823,R-HSA-8957275,Post-translational protein phosphorylation
ENSG00000185624,R-HSA-8957275,Post-translational protein phosphorylation
ENSG00000138823,R-HSA-9020591,Interleukin-12 signaling
ENSG00000185624,R-HSA-9020591,Interleukin-12 signaling
ENSG00000138823,R-HSA-9020933,Interleukin-23 signaling
ENSG00000185624,R-HSA-9020933,Interleukin-23 signaling
ENSG00000138823,R-HSA-9918432,Maturation of DENV proteins
ENSG00000185624,R-HSA-9918432,Maturation of DENV proteins
ENSG00000186951,R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian expression"
ENSG00000186951,R-HSA-1989781,PPARA activates gene expression
ENSG00000186951,R-HSA-2151201,Transcriptional activation of mitochondrial biogenesis
ENSG00000186951,R-HSA-2426168,Activation of gene expression by SREBF (SREBP)
ENSG00000186951,R-HSA-381340,Transcriptional regulation of white adipocyte differentiation
ENSG00000186951,R-HSA-383280,Nuclear Receptor transcription pathway
ENSG00000186951,R-HSA-400206,Regulation of lipid metabolism by PPARalpha
ENSG00000186951,R-HSA-4090294,SUMOylation of intracellular receptors
ENSG00000186951,R-HSA-9707564,Cytoprotection by HMOX1
ENSG00000186951,R-HSA-9707616,Heme signaling
ENSG00000186951,R-HSA-9844594,Transcriptional regulation of brown and beige adipocyte differentiation by EBF2
ENSG00000186951,R-HSA-9931509,"Expression of BMAL (ARNTL), CLOCK, and NPAS2"
ENSG00000186951,R-HSA-9933387,"RORA,B,C and NR1D1 (REV-ERBA) regulate gene expression"
ENSG00000197561,R-HSA-1442490,Collagen degradation
ENSG00000277571,R-HSA-1442490,Collagen degradation
ENSG00000197561,R-HSA-1474228,Degradation of the extracellular matrix
ENSG00000277571,R-HSA-1474228,Degradation of the extracellular matrix
ENSG00000197561,R-HSA-1592389,Activation of Matrix Metalloproteinases
ENSG00000277571,R-HSA-1592389,Activation of Matrix Metalloproteinases
ENSG00000197561,R-HSA-5620971,Pyroptosis
ENSG00000277571,R-HSA-5620971,Pyroptosis
ENSG00000197561,R-HSA-6798695,Neutrophil degranulation
ENSG00000277571,R-HSA-6798695,Neutrophil degranulation
ENSG00000197561,R-HSA-6803157,Antimicrobial peptides
ENSG00000277571,R-HSA-6803157,Antimicrobial peptides
ENSG00000197561,R-HSA-977606,Regulation of Complement cascade
ENSG00000277571,R-HSA-977606,Regulation of Complement cascade
ENSG00000197561,R-HSA-9911233,Expression of NOTCH2NL genes
ENSG00000277571,R-HSA-9911233,Expression of NOTCH2NL genes
ENSG00000057252,R-HSA-8964038,LDL clearance
ENSG00000169174,R-HSA-381426,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
ENSG00000169174,R-HSA-8866427,VLDLR internalisation and degradation
ENSG00000169174,R-HSA-8957275,Post-translational protein phosphorylation
ENSG00000169174,R-HSA-8964038,LDL clearance
ENSG00000122861,R-HSA-6798695,Neutrophil degranulation
ENSG00000122861,R-HSA-75205,Dissolution of Fibrin Clot
ENSG00000130368,R-HSA-375276,Peptide ligand-binding receptors
ENSG00000049540,R-HSA-1474228,Degradation of the extracellular matrix
ENSG00000049540,R-HSA-1566948,Elastic fibre formation
ENSG00000049540,R-HSA-2129379,Molecules associated with elastic fibres
ENSG00000131473,R-HSA-163765,ChREBP activates metabolic gene expression
ENSG00000131473,R-HSA-6798695,Neutrophil degranulation
ENSG00000131473,R-HSA-75105,Fatty acyl-CoA biosynthesis
ENSG00000140675,R-HSA-189200,Cellular hexose transport
ENSG00000140675,R-HSA-5658208,Defective SLC5A2 causes renal glucosuria (GLYS1)
ENSG00000121807,R-HSA-1461957,Beta defensins
ENSG00000121807,R-HSA-380108,Chemokine receptors bind chemokines
ENSG00000121807,R-HSA-418594,G alpha (i) signalling events
ENSG00000121807,R-HSA-6783783,Interleukin-10 signaling
ENSG00000113161,R-HSA-1989781,PPARA activates gene expression
ENSG00000113161,R-HSA-2426168,Activation of gene expression by SREBF (SREBP)
ENSG00000113161,R-HSA-9619665,EGR2 and SOX10-mediated initiation of Schwann cell myelination
ENSG00000113161,R-HSA-9969896,Lanosterol biosynthesis
ENSG00000117594,R-HSA-194002,Glucocorticoid biosynthesis
ENSG00000117594,R-HSA-9757110,Prednisone ADME
ENSG00000168229,R-HSA-391908,Prostanoid ligand receptors
ENSG00000168229,R-HSA-418555,G alpha (s) signalling events
ENSG00000167780,R-HSA-8964038,LDL clearance
ENSG00000132965,R-HSA-2142688,Synthesis of 5-eicosatetraenoic acids
ENSG00000132965,R-HSA-2142691,Synthesis of Leukotrienes (LT) and Eoxins (EX)
ENSG00000132965,R-HSA-2142700,Biosynthesis of Lipoxins (LX)
ENSG00000136869,R-HSA-1236974,ER-Phagosome pathway
ENSG00000136869,R-HSA-140534,Caspase activation via Death Receptors in the presence of ligand
ENSG00000136869,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade
ENSG00000136869,R-HSA-166058,MyD88:MAL(TIRAP) cascade initiated on plasma membrane
ENSG00000136869,R-HSA-166166,MyD88-independent TLR4 cascade 
ENSG00000136869,R-HSA-2562578,TRIF-mediated programmed cell death
ENSG00000136869,R-HSA-5602498,MyD88 deficiency (TLR2/4)
ENSG00000136869,R-HSA-5603041,IRAK4 deficiency (TLR2/4)
ENSG00000136869,R-HSA-5686938,Regulation of TLR by endogenous ligand
ENSG00000136869,R-HSA-936964,"Activation of IRF3, IRF7 mediated by TBK1, IKKε (IKBKE)"
ENSG00000136869,R-HSA-937041,IKK complex recruitment mediated by RIP1
ENSG00000136869,R-HSA-937072,TRAF6-mediated induction of TAK1 complex within TLR4 complex
ENSG00000136869,R-HSA-9707616,Heme signaling
ENSG00000136869,R-HSA-975163,IRAK2 mediated activation of TAK1 complex upon TLR7/8 or 9 stimulation
ENSG00000136869,R-HSA-9820960,Respiratory syncytial virus (RSV) attachment and entry
ENSG00000136869,R-HSA-9824878,"Regulation of TBK1, IKKε (IKBKE)-mediated activation of IRF3, IRF7 "
ENSG00000136869,R-HSA-9833110,RSV-host interactions
ENSG00000136869,R-HSA-9918481,Dengue Virus-Host Interactions
